"node","x","y","layer","MLDS","MLWS","R10mm","R20mm","Rx1day","Rx5day","R95p","R99p","Rtotal","SDII","maxDT","minDT","maxNT","minNT","DTR","SU","TR","CFD","WSDI","CSDI","T10p","T90p","best3","rules"
4,-2.54071652,8.8079722,1,33,28,5,3,85.97,107.38,215.14,85.97,472.02,7.83950819672131,34.38,26.85,23.81,18.11,8,55,0,0,5,6,20.52,33.273,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.70738312,10.39130566,1,33,58,12,6,49.48,99.69,181.21,49.48,591.25,9.12430769230769,32.25,25.87,23.79,15.51,8,53,0,0,3,6,17.869,31.798,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.62404978,10.39130566,1,33,58,12,6,49.48,99.69,181.21,49.48,591.25,9.12430769230769,32.25,25.87,23.79,15.51,8,53,0,0,3,6,17.869,31.798,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.54071644,10.39130566,1,33,58,12,6,49.48,99.69,181.21,49.48,591.25,9.12430769230769,32.25,25.87,23.79,15.51,8,53,0,0,3,6,17.869,31.798,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.4573831,10.39130566,1,33,55,10,6,29.34,92.8,140.43,29.34,552.44,8.81777777777778,32.7,25.95,24.07,15.21,8,54,0,0,3,5,17.987,32.281,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.37404976,10.39130566,1,33,55,10,6,29.34,92.8,140.43,29.34,552.44,8.81777777777778,32.7,25.95,24.07,15.21,8,54,0,0,3,5,17.987,32.281,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.29071642,10.39130566,1,33,55,10,6,29.34,92.8,140.43,29.34,552.44,8.81777777777778,32.7,25.95,24.07,15.21,8,54,0,0,3,5,17.987,32.281,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.20738308,10.39130566,1,33,55,10,6,29.34,92.8,140.43,29.34,552.44,8.81777777777778,32.7,25.95,24.07,15.21,8,54,0,0,3,5,17.987,32.281,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.12404974,10.39130566,1,33,55,10,6,29.34,92.8,140.43,29.34,552.44,8.81777777777778,32.7,25.95,24.07,15.21,8,54,0,0,3,5,17.987,32.281,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.45738302,8.30797216,1,31,46,7,5,52.51,145.55,178.61,52.51,532.28,8.61015873015873,32.82,26.41,25.31,18.55,7,57,1,0,3,3,22.318,32.321,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.37404968,8.30797216,1,31,46,7,5,52.51,145.55,178.61,52.51,532.28,8.61015873015873,32.82,26.41,25.31,18.55,7,57,1,0,3,3,22.318,32.321,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.29071634,8.30797216,1,31,46,7,5,52.51,145.55,178.61,52.51,532.28,8.61015873015873,32.82,26.41,25.31,18.55,7,57,1,0,3,3,22.318,32.321,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.207383,8.30797216,1,31,46,7,5,52.51,145.55,178.61,52.51,532.28,8.61015873015873,32.82,26.41,25.31,18.55,7,57,1,0,3,3,22.318,32.321,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.12404966,8.30797216,1,31,46,7,5,52.51,145.55,178.61,52.51,532.28,8.61015873015873,32.82,26.41,25.31,18.55,7,57,1,0,3,3,22.318,32.321,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.04071632,8.30797216,1,31,46,7,5,52.51,145.55,178.61,52.51,532.28,8.61015873015873,32.82,26.41,25.31,18.55,7,57,1,0,3,3,22.318,32.321,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.0426170200000002,8.30797216,1,31,32,12,7,65.54,198.92,237.44,65.54,623.36,10.0204761904762,31.92,25.69,24.34,17.89,7,36,0,0,3,3,21.484,31.182,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.12595036,8.30797216,1,31,32,12,7,65.54,198.92,237.44,65.54,623.36,10.0204761904762,31.92,25.69,24.34,17.89,7,36,0,0,3,3,21.484,31.182,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.2092837,8.30797216,1,31,32,12,7,65.54,198.92,237.44,65.54,623.36,10.0204761904762,31.92,25.69,24.34,17.89,7,36,0,0,3,3,21.484,31.182,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.0426171,9.89130562,1,34,41,12,11,61.12,161.69,214.87,61.12,683.8,10.9031746031746,31.61,25.05,22.95,14.69,8,35,0,0,2,5,18.291,31.011,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.12595044,9.89130562,1,34,41,12,11,61.12,161.69,214.87,61.12,683.8,10.9031746031746,31.61,25.05,22.95,14.69,8,35,0,0,2,5,18.291,31.011,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.20928378,9.89130562,1,34,41,12,11,61.12,161.69,214.87,61.12,683.8,10.9031746031746,31.61,25.05,22.95,14.69,8,35,0,0,2,5,18.291,31.011,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.29261712,9.89130562,1,34,41,12,11,61.12,161.69,214.87,61.12,683.8,10.9031746031746,31.61,25.05,22.95,14.69,8,35,0,0,2,5,18.291,31.011,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.37595046,9.89130562,1,34,41,12,11,61.12,161.69,214.87,61.12,683.8,10.9031746031746,31.61,25.05,22.95,14.69,8,35,0,0,2,5,18.291,31.011,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.4592838,9.89130562,1,34,41,12,11,61.12,161.69,214.87,61.12,683.8,10.9031746031746,31.61,25.05,22.95,14.69,8,35,0,0,2,5,18.291,31.011,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.79261708,8.30797216,1,31,32,11,8,64.04,220.83,235.32,64.04,640.33,10.6093442622951,31.04,25.2,22.68,16.75,7,20,0,0,3,5,20.277,30.302,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.87595042,8.30797216,1,31,32,11,8,64.04,220.83,235.32,64.04,640.33,10.6093442622951,31.04,25.2,22.68,16.75,7,20,0,0,3,5,20.277,30.302,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.95928376,8.30797216,1,31,32,11,8,64.04,220.83,235.32,64.04,640.33,10.6093442622951,31.04,25.2,22.68,16.75,7,20,0,0,3,5,20.277,30.302,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.0426171,8.30797216,1,31,32,10,7,75.48,248.92,255.31,75.48,668.32,10.87,31.24,25.95,22.89,16.48,8,29,0,0,3,5,20.273,30.55,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.12595044,8.30797216,1,31,32,10,7,75.48,248.92,255.31,75.48,668.32,10.87,31.24,25.95,22.89,16.48,8,29,0,0,3,5,20.273,30.55,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.20928378,8.30797216,1,31,32,10,7,75.48,248.92,255.31,75.48,668.32,10.87,31.24,25.95,22.89,16.48,8,29,0,0,3,5,20.273,30.55,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.29261712,8.30797216,1,31,32,10,7,75.48,248.92,255.31,75.48,668.32,10.87,31.24,25.95,22.89,16.48,8,29,0,0,3,5,20.273,30.55,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.37595046,8.30797216,1,31,32,10,7,75.48,248.92,255.31,75.48,668.32,10.87,31.24,25.95,22.89,16.48,8,29,0,0,3,5,20.273,30.55,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.4592838,8.30797216,1,31,32,10,7,75.48,248.92,255.31,75.48,668.32,10.87,31.24,25.95,22.89,16.48,8,29,0,0,3,5,20.273,30.55,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.54261714,8.30797216,1,31,32,10,7,69.64,224.18,229.58,69.64,632.55,10.4829508196721,31.54,26.49,22.86,16.66,8,34,0,0,3,3,20.598,30.885,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.62595048,8.30797216,1,31,32,10,7,69.64,224.18,229.58,69.64,632.55,10.4829508196721,31.54,26.49,22.86,16.66,8,34,0,0,3,3,20.598,30.885,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.70928382,8.30797216,1,31,32,10,7,69.64,224.18,229.58,69.64,632.55,10.4829508196721,31.54,26.49,22.86,16.66,8,34,0,0,3,3,20.598,30.885,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-3.04071656,8.22463882,1,18,28,7,2,131.37,168.19,243.97,131.37,545.13,8.80714285714286,32.35,26.3,23,17.57,8,38,0,0,9,4,20.186,31.481,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-2.95738322,8.22463882,1,18,28,8,2,114.25,152.02,230.94,114.25,522.03,8.59016129032258,32.51,26.34,23.13,18.01,8,47,0,0,4,6,20.407,31.754,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-2.87404988,8.22463882,1,18,28,8,2,114.25,152.02,230.94,114.25,522.03,8.59016129032258,32.51,26.34,23.13,18.01,8,47,0,0,4,6,20.407,31.754,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.4592838,10.39130566,1,34,58,16,9,83.44,117.39,221.77,83.44,709.56,10.9432307692308,31.88,24.97,23.03,14.36,8,35,0,0,5,5,18.179,31.173,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.79261708,8.8079722,1,33,32,12,8,63.82,222.39,222.99,63.82,650.92,10.9418333333333,31.56,25.51,23.07,15.98,8,36,0,0,4,6,19.882,30.902,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.87595042,8.8079722,1,33,32,12,8,63.82,222.39,222.99,63.82,650.92,10.9418333333333,31.56,25.51,23.07,15.98,8,36,0,0,4,6,19.882,30.902,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.95928376,8.8079722,1,33,32,12,8,63.82,222.39,222.99,63.82,650.92,10.9418333333333,31.56,25.51,23.07,15.98,8,36,0,0,4,6,19.882,30.902,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.0426171,8.8079722,1,33,32,11,7,70.43,248.88,258.12,70.43,667.65,11.2295,31.21,25.6,22.69,15.77,8,29,0,0,4,6,19.422,30.66,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.12595044,8.8079722,1,33,32,11,7,70.43,248.88,258.12,70.43,667.65,11.2295,31.21,25.6,22.69,15.77,8,29,0,0,4,6,19.422,30.66,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.20928378,8.8079722,1,33,32,11,7,70.43,248.88,258.12,70.43,667.65,11.2295,31.21,25.6,22.69,15.77,8,29,0,0,4,6,19.422,30.66,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.29261712,8.8079722,1,33,32,11,7,70.43,248.88,258.12,70.43,667.65,11.2295,31.21,25.6,22.69,15.77,8,29,0,0,4,6,19.422,30.66,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.37595046,8.8079722,1,33,32,11,7,70.43,248.88,258.12,70.43,667.65,11.2295,31.21,25.6,22.69,15.77,8,29,0,0,4,6,19.422,30.66,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-2.04071648,8.22463882,1,18,28,9,2,97.59,133.39,207.56,97.59,502.45,8.29048387096774,33.26,26.24,23.57,18.84,8,55,0,0,4,6,20.909,32.591,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.45738302,11.39130574,1,34,55,16,6,59.23,104.15,165.52,59.23,573.8,9.29096774193548,33.03,24.96,24.4,14.42,9,58,0,0,4,5,16.786,32.141,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.37404968,11.39130574,1,34,55,16,6,59.23,104.15,165.52,59.23,573.8,9.29096774193548,33.03,24.96,24.4,14.42,9,58,0,0,4,5,16.786,32.141,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.29071634,11.39130574,1,34,55,16,6,59.23,104.15,165.52,59.23,573.8,9.29096774193548,33.03,24.96,24.4,14.42,9,58,0,0,4,5,16.786,32.141,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.207383,11.39130574,1,34,55,16,6,59.23,104.15,165.52,59.23,573.8,9.29096774193548,33.03,24.96,24.4,14.42,9,58,0,0,4,5,16.786,32.141,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.12404966,11.39130574,1,34,55,16,6,59.23,104.15,165.52,59.23,573.8,9.29096774193548,33.03,24.96,24.4,14.42,9,58,0,0,4,5,16.786,32.141,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.04071632,11.39130574,1,34,55,16,6,59.23,104.15,165.52,59.23,573.8,9.29096774193548,33.03,24.96,24.4,14.42,9,58,0,0,4,5,16.786,32.141,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-2.79071654,8.72463886,1,33,28,5,3,85.97,107.38,215.14,85.97,472.02,7.83950819672131,34.38,26.85,23.81,18.11,8,55,0,0,5,6,20.52,33.273,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-2.7073832,8.72463886,1,33,28,5,3,85.97,107.38,215.14,85.97,472.02,7.83950819672131,34.38,26.85,23.81,18.11,8,55,0,0,5,6,20.52,33.273,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-2.62404986,8.72463886,1,33,28,5,3,85.97,107.38,215.14,85.97,472.02,7.83950819672131,34.38,26.85,23.81,18.11,8,55,0,0,5,6,20.52,33.273,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-2.54071652,8.72463886,1,33,28,5,3,85.97,107.38,215.14,85.97,472.02,7.83950819672131,34.38,26.85,23.81,18.11,8,55,0,0,5,6,20.52,33.273,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.70738312,10.30797232,1,33,58,12,6,49.48,99.69,181.21,49.48,591.25,9.12430769230769,32.25,25.87,23.79,15.51,8,53,0,0,3,6,17.869,31.798,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.62404978,10.30797232,1,33,58,12,6,49.48,99.69,181.21,49.48,591.25,9.12430769230769,32.25,25.87,23.79,15.51,8,53,0,0,3,6,17.869,31.798,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.54071644,10.30797232,1,33,58,12,6,49.48,99.69,181.21,49.48,591.25,9.12430769230769,32.25,25.87,23.79,15.51,8,53,0,0,3,6,17.869,31.798,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.4573831,10.30797232,1,33,55,10,6,29.34,92.8,140.43,29.34,552.44,8.81777777777778,32.7,25.95,24.07,15.21,8,54,0,0,3,5,17.987,32.281,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.37404976,10.30797232,1,33,55,10,6,29.34,92.8,140.43,29.34,552.44,8.81777777777778,32.7,25.95,24.07,15.21,8,54,0,0,3,5,17.987,32.281,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.29071642,10.30797232,1,33,55,10,6,29.34,92.8,140.43,29.34,552.44,8.81777777777778,32.7,25.95,24.07,15.21,8,54,0,0,3,5,17.987,32.281,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.20738308,10.30797232,1,33,55,10,6,29.34,92.8,140.43,29.34,552.44,8.81777777777778,32.7,25.95,24.07,15.21,8,54,0,0,3,5,17.987,32.281,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-1.12404974,10.30797232,1,33,55,10,6,29.34,92.8,140.43,29.34,552.44,8.81777777777778,32.7,25.95,24.07,15.21,8,54,0,0,3,5,17.987,32.281,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.45738302,8.22463882,1,31,46,7,5,52.51,145.55,178.61,52.51,532.28,8.61015873015873,32.82,26.41,25.31,18.55,7,57,1,0,3,3,22.318,32.321,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.37404968,8.22463882,1,31,46,7,5,52.51,145.55,178.61,52.51,532.28,8.61015873015873,32.82,26.41,25.31,18.55,7,57,1,0,3,3,22.318,32.321,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.29071634,8.22463882,1,31,46,7,5,52.51,145.55,178.61,52.51,532.28,8.61015873015873,32.82,26.41,25.31,18.55,7,57,1,0,3,3,22.318,32.321,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.207383,8.22463882,1,31,46,7,5,52.51,145.55,178.61,52.51,532.28,8.61015873015873,32.82,26.41,25.31,18.55,7,57,1,0,3,3,22.318,32.321,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.12404966,8.22463882,1,31,46,7,5,52.51,145.55,178.61,52.51,532.28,8.61015873015873,32.82,26.41,25.31,18.55,7,57,1,0,3,3,22.318,32.321,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-0.04071632,8.22463882,1,31,46,7,5,52.51,145.55,178.61,52.51,532.28,8.61015873015873,32.82,26.41,25.31,18.55,7,57,1,0,3,3,22.318,32.321,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.0426170200000002,8.22463882,1,31,32,12,7,65.54,198.92,237.44,65.54,623.36,10.0204761904762,31.92,25.69,24.34,17.89,7,36,0,0,3,3,21.484,31.182,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.12595036,8.22463882,1,31,32,12,7,65.54,198.92,237.44,65.54,623.36,10.0204761904762,31.92,25.69,24.34,17.89,7,36,0,0,3,3,21.484,31.182,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.2092837,8.22463882,1,31,32,12,7,65.54,198.92,237.44,65.54,623.36,10.0204761904762,31.92,25.69,24.34,17.89,7,36,0,0,3,3,21.484,31.182,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.0426171,9.80797228,1,34,41,12,11,61.12,161.69,214.87,61.12,683.8,10.9031746031746,31.61,25.05,22.95,14.69,8,35,0,0,2,5,18.291,31.011,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.12595044,9.80797228,1,34,41,12,11,61.12,161.69,214.87,61.12,683.8,10.9031746031746,31.61,25.05,22.95,14.69,8,35,0,0,2,5,18.291,31.011,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.20928378,9.80797228,1,34,41,12,11,61.12,161.69,214.87,61.12,683.8,10.9031746031746,31.61,25.05,22.95,14.69,8,35,0,0,2,5,18.291,31.011,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.29261712,9.80797228,1,34,41,12,11,61.12,161.69,214.87,61.12,683.8,10.9031746031746,31.61,25.05,22.95,14.69,8,35,0,0,2,5,18.291,31.011,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.37595046,9.80797228,1,34,41,12,11,61.12,161.69,214.87,61.12,683.8,10.9031746031746,31.61,25.05,22.95,14.69,8,35,0,0,2,5,18.291,31.011,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.4592838,9.80797228,1,34,41,12,11,61.12,161.69,214.87,61.12,683.8,10.9031746031746,31.61,25.05,22.95,14.69,8,35,0,0,2,5,18.291,31.011,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.79261708,8.22463882,1,31,32,11,8,64.04,220.83,235.32,64.04,640.33,10.6093442622951,31.04,25.2,22.68,16.75,7,20,0,0,3,5,20.277,30.302,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.87595042,8.22463882,1,31,32,11,8,64.04,220.83,235.32,64.04,640.33,10.6093442622951,31.04,25.2,22.68,16.75,7,20,0,0,3,5,20.277,30.302,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.95928376,8.22463882,1,31,32,11,8,64.04,220.83,235.32,64.04,640.33,10.6093442622951,31.04,25.2,22.68,16.75,7,20,0,0,3,5,20.277,30.302,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.0426171,8.22463882,1,31,32,10,7,75.48,248.92,255.31,75.48,668.32,10.87,31.24,25.95,22.89,16.48,8,29,0,0,3,5,20.273,30.55,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.12595044,8.22463882,1,31,32,10,7,75.48,248.92,255.31,75.48,668.32,10.87,31.24,25.95,22.89,16.48,8,29,0,0,3,5,20.273,30.55,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.20928378,8.22463882,1,31,32,10,7,75.48,248.92,255.31,75.48,668.32,10.87,31.24,25.95,22.89,16.48,8,29,0,0,3,5,20.273,30.55,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.29261712,8.22463882,1,31,32,10,7,75.48,248.92,255.31,75.48,668.32,10.87,31.24,25.95,22.89,16.48,8,29,0,0,3,5,20.273,30.55,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.37595046,8.22463882,1,31,32,10,7,75.48,248.92,255.31,75.48,668.32,10.87,31.24,25.95,22.89,16.48,8,29,0,0,3,5,20.273,30.55,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.4592838,8.22463882,1,31,32,10,7,75.48,248.92,255.31,75.48,668.32,10.87,31.24,25.95,22.89,16.48,8,29,0,0,3,5,20.273,30.55,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.54261714,8.22463882,1,31,32,10,7,69.64,224.18,229.58,69.64,632.55,10.4829508196721,31.54,26.49,22.86,16.66,8,34,0,0,3,3,20.598,30.885,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.62595048,8.22463882,1,31,32,10,7,69.64,224.18,229.58,69.64,632.55,10.4829508196721,31.54,26.49,22.86,16.66,8,34,0,0,3,3,20.598,30.885,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.70928382,8.22463882,1,31,32,10,7,69.64,224.18,229.58,69.64,632.55,10.4829508196721,31.54,26.49,22.86,16.66,8,34,0,0,3,3,20.598,30.885,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-3.04071656,8.14130548,1,18,28,7,2,131.37,168.19,243.97,131.37,545.13,8.80714285714286,32.35,26.3,23,17.57,8,38,0,0,9,4,20.186,31.481,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-2.95738322,8.14130548,1,18,28,8,2,114.25,152.02,230.94,114.25,522.03,8.59016129032258,32.51,26.34,23.13,18.01,8,47,0,0,4,6,20.407,31.754,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,-2.87404988,8.14130548,1,18,28,8,2,114.25,152.02,230.94,114.25,522.03,8.59016129032258,32.51,26.34,23.13,18.01,8,47,0,0,4,6,20.407,31.754,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.4592838,10.30797232,1,34,58,16,9,83.44,117.39,221.77,83.44,709.56,10.9432307692308,31.88,24.97,23.03,14.36,8,35,0,0,5,5,18.179,31.173,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.79261708,8.72463886,1,33,32,12,8,63.82,222.39,222.99,63.82,650.92,10.9418333333333,31.56,25.51,23.07,15.98,8,36,0,0,4,6,19.882,30.902,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.87595042,8.72463886,1,33,32,12,8,63.82,222.39,222.99,63.82,650.92,10.9418333333333,31.56,25.51,23.07,15.98,8,36,0,0,4,6,19.882,30.902,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,0.95928376,8.72463886,1,33,32,12,8,63.82,222.39,222.99,63.82,650.92,10.9418333333333,31.56,25.51,23.07,15.98,8,36,0,0,4,6,19.882,30.902,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.0426171,8.72463886,1,33,32,11,7,70.43,248.88,258.12,70.43,667.65,11.2295,31.21,25.6,22.69,15.77,8,29,0,0,4,6,19.422,30.66,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.12595044,8.72463886,1,33,32,11,7,70.43,248.88,258.12,70.43,667.65,11.2295,31.21,25.6,22.69,15.77,8,29,0,0,4,6,19.422,30.66,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
4,1.20928378,8.72463886,1,33,32,11,7,70.43,248.88,258.12,70.43,667.65,11.2295,31.21,25.6,22.69,15.77,8,29,0,0,4,6,19.422,30.66,"CRI-Apomuden, SARI-Janlow, PGA14011-13","MLDS > 7 & SU <= 58"
